,Combinations,Inertia,Silhouette Score,Adjusted Rand Index,Adjusted Mutual Information
507,"['mean', '75%', 'max', 'slope', 'skew']",582.1899206327527,0.3532887852114605,0.5251311423225142,0.4945636959412131
508,"['mean', '75%', 'max', 'kurt', 'skew']",604.7814603047415,0.3758797495404385,0.5125761923246894,0.4749958446773743
509,"['mean', '75%', 'slope', 'kurt', 'skew']",516.1994810970102,0.45634045242799953,0.7891198620691585,0.6431767295442795
510,"['mean', 'max', 'slope', 'kurt', 'skew']",600.0199856626144,0.41618401817992784,0.777418602729348,0.6500801354260214
511,"['std', 'min', '25%', '50%', '75%']",208.55186662604564,0.46920946146441683,0.5428064303897903,0.6918469856340902
512,"['std', 'min', '25%', '50%', 'max']",265.8380669124676,0.4912362631558083,0.5705460758092372,0.7001078243738192
513,"['std', 'min', '25%', '50%', 'slope']",189.37946825513845,0.47769948324726474,0.5497438692934565,0.6780229913918927
514,"['std', 'min', '25%', '50%', 'kurt']",232.99945770817536,0.6719441529855124,0.9072077820279295,0.8460870041559442
515,"['std', 'min', '25%', '50%', 'skew']",257.4072979090177,0.5964413116566087,0.8548522537752142,0.7532367415821775
516,"['std', 'min', '25%', '75%', 'max']",308.3649083737301,0.4836124322822938,0.6018974693022121,0.6867656281003804
517,"['std', 'min', '25%', '75%', 'slope']",264.9879992897868,0.44604831697595404,0.5289355606898339,0.6724267289466084
518,"['std', 'min', '25%', '75%', 'kurt']",305.17729244106675,0.44241533759676915,0.5335592614831887,0.6891797323725671
519,"['std', 'min', '25%', '75%', 'skew']",328.7750947613847,0.536947847015266,0.8421515223948165,0.7352076901610723
520,"['std', 'min', '25%', 'max', 'slope']",320.91082075243435,0.46361203417957747,0.5896511174989107,0.66734872106252
521,"['std', 'min', '25%', 'max', 'kurt']",358.7714631838348,0.47185882114421923,0.6004276132374025,0.6772499023701782
522,"['std', 'min', '25%', 'max', 'skew']",418.1636326277525,0.5005881207913625,0.8691687588086523,0.7797154074845823
523,"['std', 'min', '25%', 'slope', 'kurt']",282.99901291340075,0.6334857454561642,0.9007454743711427,0.8236219056683632
524,"['std', 'min', '25%', 'slope', 'skew']",308.3629178538712,0.5593395659863376,0.8326876861449808,0.7228079671957398
525,"['std', 'min', '25%', 'kurt', 'skew']",334.9092972373946,0.6108290296724956,0.8523900911447663,0.7365614757858142
526,"['std', 'min', '50%', '75%', 'max']",332.582688999083,0.4681503165026288,0.589645037567026,0.6772274358855966
527,"['std', 'min', '50%', '75%', 'slope']",291.34424685542984,0.4350650190177175,0.5176180902252753,0.6479762917094998
528,"['std', 'min', '50%', '75%', 'kurt']",330.6670430107096,0.4199071328367945,0.5310927729903352,0.673116656777556
529,"['std', 'min', '50%', '75%', 'skew']",355.4536533147384,0.5146484735774995,0.8266799654317921,0.7171362419052802
530,"['std', 'min', '50%', 'max', 'slope']",345.6817717374403,0.457671901599374,0.5928808801310245,0.6602166393917539
531,"['std', 'min', '50%', 'max', 'kurt']",383.57810562471724,0.44641543831124963,0.5759316286112742,0.6546529087797329
532,"['std', 'min', '50%', 'max', 'skew']",448.8109107848257,0.4793115432917497,0.8691687588086523,0.7797154074845823
533,"['std', 'min', '50%', 'slope', 'kurt']",313.88429956751816,0.6086208556776617,0.9007454743711427,0.8236219056683631
534,"['std', 'min', '50%', 'slope', 'skew']",338.475986501793,0.5370555416168294,0.8326876861449808,0.7228079671957399
535,"['std', 'min', '50%', 'kurt', 'skew']",365.3720692597908,0.5843454687737267,0.8254557323400138,0.7024181652027198
536,"['std', 'min', '75%', 'max', 'slope']",383.72345841159336,0.44994033108531645,0.5975032727822954,0.6617592742435018
537,"['std', 'min', '75%', 'max', 'kurt']",421.8507182061601,0.45094016354870764,0.6360815614712001,0.6903429348914351
538,"['std', 'min', '75%', 'max', 'skew']",486.46905762215897,0.4053243254468643,0.6389286238533234,0.6948364366286873
539,"['std', 'min', '75%', 'slope', 'kurt']",382.5408328864621,0.3956807043239137,0.5297059199045742,0.6726844616136126
540,"['std', 'min', '75%', 'slope', 'skew']",412.40369823052737,0.48962742690096994,0.8376177014333169,0.7283727302069951
541,"['std', 'min', '75%', 'kurt', 'skew']",439.49463839945594,0.5264930933435513,0.8259104842325087,0.7022047559790525
542,"['std', 'min', 'max', 'slope', 'kurt']",432.89371488903146,0.4262029093022933,0.6015033412030075,0.6616197071802039
543,"['std', 'min', 'max', 'slope', 'skew']",494.27018463650654,0.4553765664028814,0.812068236127746,0.6826345932612824
544,"['std', 'min', 'max', 'kurt', 'skew']",519.822153228927,0.49292506032185873,0.8340788652764791,0.7109351846853776
545,"['std', 'min', 'slope', 'kurt', 'skew']",410.8967883224149,0.560267804332243,0.8272319577142379,0.7002237289887303
546,"['std', '25%', '50%', '75%', 'max']",350.272702690397,0.45063724847631464,0.5719430368533976,0.679088002308983
547,"['std', '25%', '50%', '75%', 'slope']",298.7413778427949,0.43077611841906355,0.551460792494856,0.6417347573621622
548,"['std', '25%', '50%', '75%', 'kurt']",342.0237591801303,0.4091108135006487,0.5061466749168768,0.6297453310966729
549,"['std', '25%', '50%', '75%', 'skew']",365.93286187671794,0.4942224543855572,0.7855736061141677,0.6758275300346875
550,"['std', '25%', '50%', 'max', 'slope']",363.6696275218122,0.43876931253733287,0.5696190595896667,0.6610972966079308
551,"['std', '25%', '50%', 'max', 'kurt']",400.6747916225336,0.4267727639964029,0.5586902537777862,0.644389468204289
552,"['std', '25%', '50%', 'max', 'skew']",460.8442420395839,0.46408266701930817,0.8248328602676549,0.7012300172700191
553,"['std', '25%', '50%', 'slope', 'kurt']",321.9576547414595,0.5941632285131799,0.8499604422750084,0.7572580224321888
554,"['std', '25%', '50%', 'slope', 'skew']",347.654728152856,0.5230346726794671,0.8049766432560465,0.691139695844104
555,"['std', '25%', '50%', 'kurt', 'skew']",374.67199936782833,0.5688952953222348,0.8252949783184426,0.7016027702984876
556,"['std', '25%', '75%', 'max', 'slope']",404.7148952515922,0.4382858979083345,0.6022735678435841,0.6758594116078029
557,"['std', '25%', '75%', 'max', 'kurt']",444.11828229489697,0.4497505549265044,0.6511066935916154,0.6630077874004948
558,"['std', '25%', '75%', 'max', 'skew']",500.1446747138791,0.412349038042139,0.6140705618722756,0.599603197687318
559,"['std', '25%', '75%', 'slope', 'kurt']",396.27431879342487,0.38314624206165254,0.49390492331962177,0.6135914680309885
560,"['std', '25%', '75%', 'slope', 'skew']",423.51376820072807,0.47053571661101945,0.8049766432560465,0.6911396958441041
561,"['std', '25%', '75%', 'kurt', 'skew']",447.3438705055795,0.5140964864933579,0.8252949783184426,0.7016027702984876
562,"['std', '25%', 'max', 'slope', 'kurt']",448.7395121245204,0.40451472026212426,0.5487669896625192,0.6059142238840001
563,"['std', '25%', 'max', 'slope', 'skew']",507.8174936858593,0.4329653870174705,0.789427716285116,0.6613400542991221
564,"['std', '25%', 'max', 'kurt', 'skew']",534.496450742958,0.4735144613710797,0.8077534233197564,0.6765176208825371
565,"['std', '25%', 'slope', 'kurt', 'skew']",421.42573740315135,0.5327998629489702,0.77787964496179,0.6440610884760176
566,"['std', '50%', '75%', 'max', 'slope']",428.69016832942305,0.4432157754169156,0.6258521493952515,0.631328177543558
567,"['std', '50%', '75%', 'max', 'kurt']",463.3772926536215,0.43598588736406296,0.6324669137441952,0.6479762328785243
568,"['std', '50%', '75%', 'max', 'skew']",516.4871633668607,0.40109306276596857,0.6021317129951264,0.5907598925103201
569,"['std', '50%', '75%', 'slope', 'kurt']",420.9477768187693,0.37318988960280414,0.5067630578381397,0.6299341882663895
570,"['std', '50%', '75%', 'slope', 'skew']",450.8322477377845,0.4375720031404143,0.7513981331073594,0.6419402704153397
571,"['std', '50%', '75%', 'kurt', 'skew']",474.46171944658425,0.49124370403553896,0.8119778011515233,0.6872024074287045
572,"['std', '50%', 'max', 'slope', 'kurt']",474.9551921650431,0.3963331096400797,0.5677780368630111,0.614984903557845
573,"['std', '50%', 'max', 'slope', 'skew']",534.5326964998383,0.397994223370123,0.7002786250549698,0.6031556621227526
574,"['std', '50%', 'max', 'kurt', 'skew']",563.6057473770132,0.4524149555291342,0.8077534233197564,0.6765176208825373
575,"['std', '50%', 'slope', 'kurt', 'skew']",449.93004121974093,0.5085479690352304,0.7651003404525439,0.6328422352259092
576,"['std', '75%', 'max', 'slope', 'kurt']",514.4499103079478,0.3888085364872841,0.5879518406926715,0.6362145757955141
577,"['std', '75%', 'max', 'slope', 'skew']",580.9066899795885,0.35232657602565093,0.6052018079250916,0.6441767587040795
578,"['std', '75%', 'max', 'kurt', 'skew']",612.9532417711781,0.36629105060083167,0.6074344261367451,0.6332621547908607
579,"['std', '75%', 'slope', 'kurt', 'skew']",526.4879702876091,0.4577451976572582,0.7904279789339328,0.6564198538013815
580,"['std', 'max', 'slope', 'kurt', 'skew']",604.284345804528,0.4142876431667583,0.7820423215535989,0.6495828367147384
581,"['min', '25%', '50%', '75%', 'max']",336.69035275489193,0.45467572433994574,0.5818722949764787,0.7035993692930341
582,"['min', '25%', '50%', '75%', 'slope']",284.4751178172778,0.4397781590440844,0.551460792494856,0.6417347573621621
583,"['min', '25%', '50%', '75%', 'kurt']",327.1682305247626,0.4038797711560248,0.5320271949998561,0.6522140289600772
584,"['min', '25%', '50%', '75%', 'skew']",349.9426693357122,0.5024032068809196,0.7721787757682047,0.6640105585418263
585,"['min', '25%', '50%', 'max', 'slope']",350.6459536314702,0.4449809129436578,0.568620042942937,0.6687635896786526
586,"['min', '25%', '50%', 'max', 'kurt']",387.69773627591917,0.43769673639754725,0.5705460758092372,0.7001078243738194
587,"['min', '25%', '50%', 'max', 'skew']",445.9686460142482,0.4645020782913646,0.7608615066327294,0.6546871116457665
588,"['min', '25%', '50%', 'slope', 'kurt']",312.8705481177387,0.40889217292891533,0.5299501165466862,0.6510336662112292
589,"['min', '25%', '50%', 'slope', 'skew']",335.03428779298525,0.5338395370621247,0.8049766432560465,0.6911396958441041
590,"['min', '25%', '50%', 'kurt', 'skew']",361.10078233616593,0.583563818537885,0.8252949783184426,0.7016027702984876
591,"['min', '25%', '75%', 'max', 'slope']",392.570196683623,0.4423908612146595,0.5928750756281858,0.6726032286232654
592,"['min', '25%', '75%', 'max', 'kurt']",433.19022976452055,0.428982475357033,0.6072038442492868,0.6775855191521477
593,"['min', '25%', '75%', 'max', 'skew']",495.73221718771856,0.4199312641136148,0.6140705618722756,0.5996031976873183
594,"['min', '25%', '75%', 'slope', 'kurt']",384.24995560483995,0.5537076618644252,0.8836634879156131,0.7987572490393365
595,"['min', '25%', '75%', 'slope', 'skew']",409.7639582371976,0.4837514815817013,0.8326876861449808,0.7228079671957399
596,"['min', '25%', '75%', 'kurt', 'skew']",433.7651606237285,0.5249282014936102,0.8259104842325087,0.7022047559790525
597,"['min', '25%', 'max', 'slope', 'kurt']",439.2189793104952,0.4152268689984195,0.5758690436531338,0.6417188946263888
598,"['min', '25%', 'max', 'slope', 'skew']",497.1008373799937,0.44719346264992127,0.8286865974018326,0.7044495259288649
599,"['min', '25%', 'max', 'kurt', 'skew']",521.4110474921537,0.485672487809617,0.8376122106781659,0.7246367469131527
600,"['min', '25%', 'slope', 'kurt', 'skew']",410.9449745229379,0.5459040338358303,0.7908125925780561,0.6561174330261389
601,"['min', '50%', '75%', 'max', 'slope']",416.7290317457489,0.4141046574469984,0.5454322510787564,0.6477441378807236
602,"['min', '50%', '75%', 'max', 'kurt']",455.6406246147372,0.41048660165185163,0.6072038442492868,0.6775855191521477
603,"['min', '50%', '75%', 'max', 'skew']",512.195256560204,0.4087611899994924,0.6072153736746719,0.5968442517118083
604,"['min', '50%', '75%', 'slope', 'kurt']",408.8054704615874,0.37311218833125837,0.5067630578381397,0.6299341882663895
605,"['min', '50%', '75%', 'slope', 'skew']",436.3952321366985,0.463167015425728,0.8326876861449808,0.7228079671957399
606,"['min', '50%', '75%', 'kurt', 'skew']",460.9541594660191,0.5021732250503599,0.8125163633260283,0.687726918321639
607,"['min', '50%', 'max', 'slope', 'kurt']",465.67863197215024,0.3961979548391745,0.5636185019758732,0.6379801680894127
608,"['min', '50%', 'max', 'slope', 'skew']",524.678346835897,0.41477039964725754,0.7533989180950432,0.6438108803000282
609,"['min', '50%', 'max', 'kurt', 'skew']",550.5897178751649,0.46343217327753367,0.8159857734401642,0.6889136606946094
610,"['min', '50%', 'slope', 'kurt', 'skew']",439.1663917735383,0.5249933747063529,0.8038991661469639,0.6691901878807801
611,"['min', '75%', 'max', 'slope', 'kurt']",506.53787635993814,0.3958435095411104,0.5994262536296188,0.6609343649968545
612,"['min', '75%', 'max', 'slope', 'skew']",572.7338075478972,0.3623871533196066,0.6105940668846916,0.6461396699936439
613,"['min', '75%', 'max', 'kurt', 'skew']",610.3429388925075,0.3566247125484828,0.6273745613021535,0.6903387246710007
614,"['min', '75%', 'slope', 'kurt', 'skew']",514.1622929439596,0.4718504165367194,0.8166788084527921,0.6894714480793422
615,"['min', 'max', 'slope', 'kurt', 'skew']",595.3768531658158,0.42626704655477055,0.8029764402374284,0.6747736029603459
616,"['25%', '50%', '75%', 'max', 'slope']",429.1116620717351,0.39444115352553627,0.5136980082404307,0.631948982831103
617,"['25%', '50%', '75%', 'max', 'kurt']",467.0436126086526,0.36249310695612436,0.5107698635687652,0.6311079074131553
618,"['25%', '50%', '75%', 'max', 'skew']",524.7937460203328,0.3881892639712686,0.5605632106166368,0.5163739668613082
619,"['25%', '50%', '75%', 'slope', 'kurt']",411.8050969524757,0.3668377731685777,0.5379869682719324,0.6250148623855334
620,"['25%', '50%', '75%', 'slope', 'skew']",441.68423245876204,0.4289643688897454,0.7002786250549698,0.6031556621227526
621,"['25%', '50%', '75%', 'kurt', 'skew']",462.468118430509,0.4868537258058774,0.7712551762105083,0.6369526298840796
622,"['25%', '50%', 'max', 'slope', 'kurt']",475.5671548462945,0.3830763363365926,0.5269131996305051,0.6000934506388228
623,"['25%', '50%', 'max', 'slope', 'skew']",526.3527265037061,0.40690912234822935,0.7261451541793545,0.6023599613925463
624,"['25%', '50%', 'max', 'kurt', 'skew']",554.0259444909901,0.4452858141703485,0.7757257593090646,0.6356277146898353
625,"['25%', '50%', 'slope', 'kurt', 'skew']",441.2612857977533,0.5099823162122654,0.752474695947992,0.6223331646971786
626,"['25%', '75%', 'max', 'slope', 'kurt']",522.0518162171231,0.3610263195733038,0.5418202963855594,0.631779522804591
627,"['25%', '75%', 'max', 'slope', 'skew']",586.4991725146318,0.3494025262982688,0.5125796683750317,0.48216900431174037
628,"['25%', '75%', 'max', 'kurt', 'skew']",612.6340126106458,0.3739714716310038,0.5578498023147431,0.4995907750786237
629,"['25%', '75%', 'slope', 'kurt', 'skew']",517.9878093512696,0.4548325572006528,0.7775719723251309,0.644440431816093
630,"['25%', 'max', 'slope', 'kurt', 'skew']",600.1296098399104,0.41331981238872967,0.7648701329881914,0.6390769186366458
631,"['50%', '75%', 'max', 'slope', 'kurt']",544.3096983964422,0.332991162826022,0.4654994307598331,0.566624491294598
632,"['50%', '75%', 'max', 'slope', 'skew']",594.4955630899539,0.3343028024690949,0.4821661497852755,0.4516836698779254
633,"['50%', '75%', 'max', 'kurt', 'skew']",615.7964192224769,0.35228436131219587,0.40077854648387345,0.4194241063516878
634,"['50%', '75%', 'slope', 'kurt', 'skew']",543.8314046509287,0.424992591998153,0.7506284678847815,0.6130319744180053
635,"['50%', 'max', 'slope', 'kurt', 'skew']",621.1713694287803,0.37549069015461334,0.6318316195745675,0.49524515945949665
636,"['75%', 'max', 'slope', 'kurt', 'skew']",666.6877547682467,0.3117125223310773,0.3658983646738587,0.36652644861344724
637,"['mean', 'std', 'min', '25%', '50%', '75%']",231.76744918805375,0.4736512110925901,0.5428064303897903,0.6918469856340902
638,"['mean', 'std', 'min', '25%', '50%', 'max']",296.1114867984925,0.4889684937674611,0.5741674345966848,0.701216416343001
639,"['mean', 'std', 'min', '25%', '50%', 'slope']",212.9384577793931,0.4898726331186215,0.5750180687647015,0.6853979229346265
640,"['mean', 'std', 'min', '25%', '50%', 'kurt']",258.5483006937444,0.484978261720879,0.5290891586681068,0.663738732046221
641,"['mean', 'std', 'min', '25%', '50%', 'skew']",288.54239645542435,0.592355298321586,0.8294506231779979,0.7286055495008806
642,"['mean', 'std', 'min', '25%', '75%', 'max']",341.4168453468446,0.4739618666938071,0.5901933022612034,0.7062109354130842
643,"['mean', 'std', 'min', '25%', '75%', 'slope']",296.9908051116975,0.44094336243388665,0.5287816994818898,0.6723427593944891
644,"['mean', 'std', 'min', '25%', '75%', 'kurt']",335.8316785455204,0.4346483777342768,0.5300914931595937,0.6881901313403719
645,"['mean', 'std', 'min', '25%', '75%', 'skew']",359.3089264934332,0.5424470265020143,0.8282191237239511,0.718570059551581
646,"['mean', 'std', 'min', '25%', 'max', 'slope']",357.634838060882,0.46055236546197437,0.5896511174989107,0.66734872106252
647,"['mean', 'std', 'min', '25%', 'max', 'kurt']",393.21144653979053,0.46142082252956057,0.5859557836474375,0.7048759695195578
648,"['mean', 'std', 'min', '25%', 'max', 'skew']",453.1487921300493,0.5158744633236572,0.8643215012506573,0.7688433432845607
649,"['mean', 'std', 'min', '25%', 'slope', 'kurt']",320.2855369954613,0.6478658120940455,0.9179810790956661,0.8566704227485308
650,"['mean', 'std', 'min', '25%', 'slope', 'skew']",344.16914482912404,0.5638923857955023,0.8342268052130495,0.7242561293981928
651,"['mean', 'std', 'min', '25%', 'kurt', 'skew']",369.4835714343378,0.6040665103318071,0.8413050100512214,0.7241016291890616
652,"['mean', 'std', 'min', '50%', '75%', 'max']",364.75461628167494,0.4431688478521222,0.5374893461753737,0.690308239818927
653,"['mean', 'std', 'min', '50%', '75%', 'slope']",314.6223426297224,0.44234218730041813,0.5650886750731224,0.6608974724631467
654,"['mean', 'std', 'min', '50%', '75%', 'kurt']",356.2852466832227,0.41462404094272803,0.5428048965505465,0.6766235376084614
655,"['mean', 'std', 'min', '50%', '75%', 'skew']",385.75211391391673,0.5268868976385422,0.8282191237239511,0.7185700595515813
656,"['mean', 'std', 'min', '50%', 'max', 'slope']",380.9996767793694,0.44802886260485814,0.5733173818655154,0.662235612031382
657,"['mean', 'std', 'min', '50%', 'max', 'kurt']",417.0008293720572,0.4423820753902722,0.5705460758092372,0.7001078243738192
658,"['mean', 'std', 'min', '50%', 'max', 'skew']",480.2509137753633,0.48964826465986594,0.8282191237239511,0.7185700595515813
659,"['mean', 'std', 'min', '50%', 'slope', 'kurt']",338.9649446757019,0.4143854154972752,0.5449660939394381,0.6766759814240362
660,"['mean', 'std', 'min', '50%', 'slope', 'skew']",372.68988353376574,0.5440529694788788,0.8203714323276191,0.7076216365310374
661,"['mean', 'std', 'min', '50%', 'kurt', 'skew']",398.6653380230701,0.5820751337271619,0.8276034216584456,0.7077200165705567
662,"['mean', 'std', 'min', '75%', 'max', 'slope']",422.15747981535065,0.4449611350578756,0.589645037567026,0.6772274358855968
663,"['mean', 'std', 'min', '75%', 'max', 'kurt']",461.4474527498737,0.4300856907550894,0.5913458933935198,0.6915541118302793
664,"['mean', 'std', 'min', '75%', 'max', 'skew']",529.5367970637591,0.3910932268856375,0.6035121569884005,0.6818532331962096
665,"['mean', 'std', 'min', '75%', 'slope', 'kurt']",414.41538761455564,0.39582283568177945,0.5181574012107582,0.6481460488470653
666,"['mean', 'std', 'min', '75%', 'slope', 'skew']",444.91725090636106,0.5010986612344993,0.8342268052130495,0.7242561293981928
667,"['mean', 'std', 'min', '75%', 'kurt', 'skew']",470.61878065576667,0.5351294093754505,0.8413050100512214,0.7241016291890615
668,"['mean', 'std', 'min', 'max', 'slope', 'kurt']",472.85506673060775,0.418582732042673,0.5853366297907039,0.665984032403304
669,"['mean', 'std', 'min', 'max', 'slope', 'skew']",534.4572634693401,0.4664380895723752,0.8319179393734453,0.7076979571854034
670,"['mean', 'std', 'min', 'max', 'kurt', 'skew']",556.9075020787084,0.5056941399454142,0.8510056796086265,0.7432594773592848
671,"['mean', 'std', 'min', 'slope', 'kurt', 'skew']",448.54756998430935,0.5573095040245538,0.8305331212420575,0.6996477683414627
672,"['mean', 'std', '25%', '50%', '75%', 'max']",377.57366372096976,0.43217066228422735,0.5087675655705528,0.6457996344884386
673,"['mean', 'std', '25%', '50%', '75%', 'slope']",318.08644395485834,0.436241188033117,0.5345081986431118,0.6370016706167566
674,"['mean', 'std', '25%', '50%', '75%', 'kurt']",363.81226521951976,0.4038837546558352,0.5172426240100921,0.6329628627268835
675,"['mean', 'std', '25%', '50%', '75%', 'skew']",395.898930347353,0.5081545192343112,0.7855736061141677,0.6758275300346875
676,"['mean', 'std', '25%', '50%', 'max', 'slope']",396.76114999156016,0.43626601224689865,0.5576915407264427,0.6587560151451124
677,"['mean', 'std', '25%', '50%', 'max', 'kurt']",432.191918860371,0.43278336404305306,0.5705460758092372,0.7001078243738191
678,"['mean', 'std', '25%', '50%', 'max', 'skew']",491.49190583422643,0.47727637071453144,0.8128242182302549,0.702167713322978
679,"['mean', 'std', '25%', '50%', 'slope', 'kurt']",345.2192053486134,0.42726475877226894,0.5379869682719324,0.6250148623855334
680,"['mean', 'std', '25%', '50%', 'slope', 'skew']",381.5789885132468,0.5363916299783917,0.8187553636128998,0.7061012888058217
681,"['mean', 'std', '25%', '50%', 'kurt', 'skew']",406.9540808184007,0.5753878712991759,0.8252949783184426,0.7016027702984876
682,"['mean', 'std', '25%', '75%', 'max', 'slope']",438.4701282669645,0.41731264240454874,0.5342617944293047,0.6528648055354777
683,"['mean', 'std', '25%', '75%', 'max', 'kurt']",478.3689137230713,0.41808120638957597,0.5945848437116615,0.7076055789682834
684,"['mean', 'std', '25%', '75%', 'max', 'skew']",548.0269052454419,0.3735116882941154,0.5804182409610027,0.6816844954828837
685,"['mean', 'std', '25%', '75%', 'slope', 'kurt']",426.0791815519804,0.3889537521138806,0.5061466749168768,0.6297453310966729
686,"['mean', 'std', '25%', '75%', 'slope', 'skew']",456.21219817439123,0.4895968065893435,0.8187553636128998,0.7061012888058217
687,"['mean', 'std', '25%', '75%', 'kurt', 'skew']",479.65370119803697,0.5276013136015848,0.8248334476892624,0.7024124729822735
688,"['mean', 'std', '25%', 'max', 'slope', 'kurt']",488.3125241610254,0.4110495175243774,0.5802606285403665,0.6430789328876902
689,"['mean', 'std', '25%', 'max', 'slope', 'skew']",544.7137313942346,0.4584496495481162,0.8154467098169639,0.6884901545732495
690,"['mean', 'std', '25%', 'max', 'kurt', 'skew']",568.8802250075445,0.49057827615503863,0.8243723109933516,0.7087039257925032
691,"['mean', 'std', '25%', 'slope', 'kurt', 'skew']",457.9217319619579,0.5434063554203018,0.8038991661469639,0.6691901878807801
692,"['mean', 'std', '50%', '75%', 'max', 'slope']",461.1061736700864,0.40683294114543894,0.5246298716509122,0.65006212813478
693,"['mean', 'std', '50%', '75%', 'max', 'kurt']",500.4037465542185,0.3805842342702145,0.5109253588783391,0.6463873075317262
694,"['mean', 'std', '50%', '75%', 'max', 'skew']",571.0334324463505,0.3681680261441367,0.5943526911145534,0.657708976955644
695,"['mean', 'std', '50%', '75%', 'slope', 'kurt']",443.7297016890481,0.3819549422777841,0.551460792494856,0.6417347573621622
696,"['mean', 'std', '50%', '75%', 'slope', 'skew']",483.8275122062059,0.48000268571543214,0.830224947394585,0.7001460826505598
697,"['mean', 'std', '50%', '75%', 'kurt', 'skew']",507.0450258829872,0.5065514013114859,0.8125163633260283,0.687726918321639
698,"['mean', 'std', '50%', 'max', 'slope', 'kurt']",512.6589138224211,0.3898473953706747,0.5477621492055852,0.6406870946267917
699,"['mean', 'std', '50%', 'max', 'slope', 'skew']",572.3171010982857,0.44076765566323,0.8023604102223312,0.6742722116399787
700,"['mean', 'std', '50%', 'max', 'kurt', 'skew']",596.6367562590565,0.4733079160843951,0.8243723109933516,0.7087039257925032
701,"['mean', 'std', '50%', 'slope', 'kurt', 'skew']",485.70858175995744,0.528370676407689,0.8171393482574947,0.6835487493099688
702,"['mean', 'std', '75%', 'max', 'slope', 'kurt']",555.8668496094115,0.3832989075562525,0.5465173820804021,0.6276606838006921
703,"['mean', 'std', '75%', 'max', 'slope', 'skew']",626.4535968321226,0.3393241510950474,0.5562165074804059,0.6454227455891733
704,"['mean', 'std', '75%', 'max', 'kurt', 'skew']",665.5753799727702,0.3497016498680975,0.6072038442492868,0.6775855191521477
705,"['mean', 'std', '75%', 'slope', 'kurt', 'skew']",559.6330230954048,0.48361513755823254,0.8166008480137901,0.6836959347879967
706,"['mean', 'std', 'max', 'slope', 'kurt', 'skew']",643.8378189933469,0.4474033339664346,0.8159857734401642,0.6889136606946092
707,"['mean', 'min', '25%', '50%', '75%', 'max']",362.9130950674155,0.43813128215177694,0.5087675655705528,0.6457996344884386
708,"['mean', 'min', '25%', '50%', '75%', 'slope']",304.1048481117769,0.4505508988322252,0.5477621492055852,0.6406870946267919
709,"['mean', 'min', '25%', '50%', '75%', 'kurt']",348.24022809740256,0.4153487677039739,0.5172426240100921,0.6329628627268833
710,"['mean', 'min', '25%', '50%', '75%', 'skew']",379.8440385620329,0.5177274117845186,0.7873436088234906,0.6774697256448323
711,"['mean', 'min', '25%', '50%', 'max', 'slope']",383.32767632597296,0.43900044639707336,0.5677696993633095,0.6841679154679374
712,"['mean', 'min', '25%', '50%', 'max', 'kurt']",417.9363309616421,0.44150880771759654,0.5741674345966848,0.701216416343001
713,"['mean', 'min', '25%', '50%', 'max', 'skew']",476.1191659015985,0.4869741043613155,0.8144403268351222,0.7036716196224384
714,"['mean', 'min', '25%', '50%', 'slope', 'kurt']",334.17902156406086,0.4438179475698036,0.5677957982898401,0.6464614663619468
715,"['mean', 'min', '25%', '50%', 'slope', 'skew']",367.8770040689402,0.5465098052560722,0.8187553636128998,0.7061012888058217
716,"['mean', 'min', '25%', '50%', 'kurt', 'skew']",393.3557775708144,0.5868058729099261,0.8259104842325087,0.7022047559790525
717,"['mean', 'min', '25%', '75%', 'max', 'slope']",425.11148157952147,0.4221781243649901,0.5342617944293047,0.6528648055354777
718,"['mean', 'min', '25%', '75%', 'max', 'kurt']",464.2102423598732,0.4088031921460691,0.5471216697119688,0.6931060769003295
719,"['mean', 'min', '25%', '75%', 'max', 'skew']",534.4730379440347,0.36362146919609556,0.5520532890692583,0.694556480164335
720,"['mean', 'min', '25%', '75%', 'slope', 'kurt']",413.2394989035085,0.3923927311332975,0.5053762985265642,0.6294920235890381
721,"['mean', 'min', '25%', '75%', 'slope', 'skew']",441.074449042601,0.4999548348657172,0.8326876861449808,0.7228079671957399
722,"['mean', 'min', '25%', '75%', 'kurt', 'skew']",466.3113781037627,0.5340574874749829,0.8242177480326341,0.6912378642106922
723,"['mean', 'min', '25%', 'max', 'slope', 'kurt']",477.4550218560542,0.41372130897568055,0.5593202224322747,0.6439886013885003
724,"['mean', 'min', '25%', 'max', 'slope', 'skew']",548.9137015150949,0.37224981722736766,0.5853366297907039,0.665984032403304
725,"['mean', 'min', '25%', 'max', 'kurt', 'skew']",555.6147693718704,0.500342652319568,0.8243723109933516,0.7087039257925032
726,"['mean', 'min', '25%', 'slope', 'kurt', 'skew']",444.8330668220481,0.5565896645238579,0.8171393482574947,0.6835487493099688
727,"['mean', 'min', '50%', '75%', 'max', 'slope']",447.40996773056696,0.41144336113599217,0.5246298716509122,0.6500621281347801
728,"['mean', 'min', '50%', '75%', 'max', 'kurt']",485.88823948225127,0.3856897381869054,0.5109253588783391,0.6463873075317264
729,"['mean', 'min', '50%', '75%', 'max', 'skew']",556.7362880517883,0.34006146521383335,0.5210863386955038,0.6643175170919998
730,"['mean', 'min', '50%', '75%', 'slope', 'kurt']",429.765648356277,0.38570714646542675,0.5375905812637155,0.6378490380834286
